track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
Lead Me Back,San Holo,57,Lead Me Back,2019,2019 in Indie Poptimism,pop,indie poptimism,0.498,0.798,D#/Eb,-4.637,0.0902,0.0992,3.47e-06,0.119,0.369,138.058,284493,Major
Friends Go,Maggie Lindemann,57,Friends Go,2019,2019 in Indie Poptimism,pop,indie poptimism,0.441,0.66,F,-3.335,0.0508,0.0265,0.0,0.351,0.765,177.718,143361,Major
My Feelings,DiRTY RADiO,34,Pleasures,2019,2019 in Indie Poptimism,pop,indie poptimism,0.72,0.802,E,-5.799,0.0672,0.0319,0.0,0.0625,0.661,119.884,180262,Minor
Emotion,Hazey Eyes,48,Emotion (Remixes),2019,2019 in Indie Poptimism,pop,indie poptimism,0.736,0.446,B,-9.437,0.0571,0.886,0.0137,0.075,0.231,106.046,204526,Major
Talk Slow,Cody Lovaas,57,Talk Slow,2019,2019 in Indie Poptimism,pop,indie poptimism,0.74,0.543,G,-7.201,0.108,0.09,0.0,0.135,0.46,157.987,164544,Major
Stuck,Jome,58,Stuck,2019,2019 in Indie Poptimism,pop,indie poptimism,0.437,0.523,C,-7.664,0.0655,0.593,4.15e-06,0.171,0.363,169.872,153176,Minor
Heart,OTR,59,Heart,2019,2019 in Indie Poptimism,pop,indie poptimism,0.442,0.431,C,-9.007,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361,Minor
Terrified,Terror Jr,54,"Unfortunately, Terror Jr",2019,2019 in Indie Poptimism,pop,indie poptimism,0.897,0.449,G,-9.353,0.0921,0.353,4.31e-06,0.122,0.631,115.959,178298,Major
"oh, mexico",Jeremy Zucker,67,"oh, mexico",2019,2019 in Indie Poptimism,pop,indie poptimism,0.613,0.36,G#/Ab,-12.49,0.062,0.892,0.293,0.381,0.445,77.983,184453,Major
Thank Me Later,Anna of the North,54,Dream Girl,2019,Indie Poptimism,pop,indie poptimism,0.755,0.496,D,-7.412,0.0787,0.197,0.000194,0.338,0.718,76.528,204240,Major
Your Car,Alexx Mack,17,Your Car,2017,Indie Poptimism,pop,indie poptimism,0.559,0.642,A,-9.127,0.103,0.0251,2.91e-06,0.266,0.203,100.083,226000,Major
Oceans,Coasts,42,Coasts,2015,Indie Poptimism,pop,indie poptimism,0.52,0.845,A,-4.567,0.0467,0.00163,0.0,0.311,0.537,127.709,222768,Major
Hallucinogenics,Matt Maeson,66,Bank On The Funeral,2019,Indie Poptimism,pop,indie poptimism,0.549,0.653,C,-7.47,0.0503,0.457,0.0,0.0969,0.287,121.348,187173,Major
In Love With A Broken Heart,Hedley,32,Cageless,2017,Indie Poptimism,pop,indie poptimism,0.581,0.749,C#/Db,-3.632,0.0493,0.0977,3.48e-05,0.111,0.675,100.092,217067,Minor
Wishing Wells,The Colourist,39,The Colourist,2014,Indie Poptimism,pop,indie poptimism,0.538,0.925,C,-4.62,0.0631,0.00249,4.52e-05,0.11,0.397,135.025,257880,Major
Catch,Dresses,29,Catch,2015,Indie Poptimism,pop,indie poptimism,0.818,0.574,A#/Bb,-7.192,0.0476,0.29,0.0,0.0875,0.869,120.027,231121,Major
Storm,Paperwhite,40,Escape,2016,Indie Poptimism,pop,indie poptimism,0.638,0.793,A#/Bb,-6.676,0.0393,0.0109,0.0253,0.161,0.523,113.944,195973,Major
Blackbeak,Youngblood Hawke,40,Wake Up,2013,Indie Poptimism,pop,indie poptimism,0.566,0.763,G,-6.146,0.0296,0.00119,0.0,0.324,0.577,134.973,239160,Minor
Someone To You,BANNERS,74,Empires On Fire,2017,Indie Poptimism,pop,indie poptimism,0.46,0.928,D,-3.683,0.0451,0.00595,0.0,0.24,0.684,75.05,219800,Major
hold on,flor,57,come out. you're hiding (deluxe),2018,Indie Poptimism,pop,indie poptimism,0.609,0.872,G#/Ab,-4.72,0.0447,0.0483,0.000971,0.119,0.534,111.967,204774,Major
High,Young Rising Sons,50,Young Rising Sons,2014,Indie Poptimism,pop,indie poptimism,0.646,0.85,G,-5.145,0.043,0.028,7.21e-05,0.281,0.518,116.999,165720,Major
Waking Up The Giants,Grizfolk,53,Waking Up The Giants,2015,Indie Poptimism,pop,indie poptimism,0.588,0.602,B,-8.919,0.0322,0.0442,0.00278,0.428,0.239,128.019,234800,Minor
Mission Control,Knox Hamilton,44,Beach Boy - EP,2018,Indie Poptimism,pop,indie poptimism,0.718,0.618,A#/Bb,-5.824,0.0343,0.065,0.0,0.397,0.511,122.958,199080,Major
You & Jennifer,bülow,71,Damaged Vol. 2,2018,Indie Poptimism,pop,indie poptimism,0.752,0.698,B,-6.53,0.306,0.52,0.0,0.211,0.347,132.058,159453,Major
Love Is Blind,Coleman Hell,43,Love Is Blind,2018,Indie Poptimism,pop,indie poptimism,0.66,0.779,D#/Eb,-4.625,0.0309,0.00746,0.0,0.193,0.559,128.007,173108,Major
Infinity,Jaymes Young,69,Feel Something,2017,Indie Poptimism,pop,indie poptimism,0.671,0.673,B,-6.941,0.0444,0.148,5.29e-05,0.304,0.494,121.963,237720,Minor
Different Kind of Love,Kid Runner,30,Different Kind of Love,2015,Indie Poptimism,pop,indie poptimism,0.591,0.868,C,-5.555,0.0362,0.00128,0.000586,0.116,0.553,110.018,207427,Major
Take It All Back 2.0,Judah & the Lion,65,Folk Hop N' Roll (Deluxe),2017,Indie Poptimism,pop,indie poptimism,0.441,0.802,C,-6.411,0.0305,0.0104,6.25e-05,0.123,0.783,148.023,218356,Major
On Our Way,The Royal Concept,35,Goldrushed,2013,Indie Poptimism,pop,indie poptimism,0.6,0.828,C#/Db,-5.485,0.121,0.00448,0.0,0.168,0.356,130.913,194187,Major
Count On You,Paperwhite,30,Count On You,2018,Indie Poptimism,pop,indie poptimism,0.688,0.707,G#/Ab,-6.852,0.04,0.109,7.8e-05,0.0909,0.578,129.984,224073,Major
Dead 2 Me,Emily Vaughn,36,Dead 2 Me,2019,Indie Poptimism,pop,indie poptimism,0.457,0.612,E,-6.765,0.156,0.233,0.0,0.117,0.495,160.097,165000,Minor
Set On Fire,MAGIC GIANT,51,In The Wind,2017,Indie Poptimism,pop,indie poptimism,0.229,0.871,F#/Gb,-4.558,0.103,0.0133,2.18e-06,0.266,0.395,86.965,215653,Major
1000 Nights,FRENSHIP,57,1000 Nights,2017,Indie Poptimism,pop,indie poptimism,0.594,0.709,F#/Gb,-9.541,0.0377,0.0315,0.0562,0.0738,0.587,90.001,240293,Minor
Limestone,Magic City Hippies,58,Hippie Castle EP,2015,Indie Poptimism,pop,indie poptimism,0.706,0.457,E,-9.359,0.0383,0.282,0.00849,0.0614,0.723,78.014,209165,Major
"Me, Myself, and I",Vinyl Theatre,46,"Me, Myself, and I",2017,Indie Poptimism,pop,indie poptimism,0.619,0.711,E,-5.211,0.0328,0.0149,2.2e-05,0.0968,0.309,90.987,206267,Minor
Hollow Life,Coast Modern,57,Coast Modern,2017,Indie Poptimism,pop,indie poptimism,0.634,0.743,G#/Ab,-4.039,0.0392,0.00298,1.96e-06,0.0442,0.243,118.937,237880,Major
Free but Hollow,Hidinin,35,Free but Hollow,2016,Indie Poptimism,pop,indie poptimism,0.507,0.799,F#/Gb,-4.53,0.0377,0.00604,2.52e-05,0.15,0.616,146.038,220542,Major
Chasin' Honey,Wild Party,54,Phantom Pop,2014,Indie Poptimism,pop,indie poptimism,0.526,0.637,G,-5.052,0.0656,0.02,1.25e-06,0.0978,0.765,176.1,189960,Major
Fire Escape,Andrew McMahon in the Wilderness,53,Zombies On Broadway,2017,Indie Poptimism,pop,indie poptimism,0.583,0.862,E,-4.387,0.0575,0.0468,0.0,0.256,0.422,105.999,204840,Major
Sleep Talking,Charlotte Lawrence,66,Sleep Talking,2017,Indie Poptimism,pop,indie poptimism,0.661,0.762,F,-4.307,0.0402,0.452,0.0,0.162,0.583,101.99,224224,Major
Tongue Tied,Grouplove,78,Never Trust A Happy Song,2011,Indie Poptimism,pop,indie poptimism,0.56,0.936,D#/Eb,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,Major
Bridges,Broods,56,Evergreen,2014,Indie Poptimism,pop,indie poptimism,0.389,0.634,E,-6.362,0.137,0.017,0.0,0.101,0.27,169.539,191808,Minor
King's Cup,Charlee Remitz,19,Bright White Trims,2015,Indie Poptimism,pop,indie poptimism,0.671,0.794,D,-6.328,0.0568,0.101,0.0,0.29,0.533,144.981,191922,Minor
One Foot,WALK THE MOON,65,What If Nothing,2017,Indie Poptimism,pop,indie poptimism,0.582,0.821,C,-4.861,0.0365,0.00754,2.1e-06,0.818,0.468,100.025,261373,Major
NoLo,Grace Mitchell,46,Raceday,2015,Indie Poptimism,pop,indie poptimism,0.537,0.66,G#/Ab,-7.415,0.0341,0.00866,1.41e-05,0.279,0.235,89.935,265973,Minor
Tongues,Joywave,56,How Do You Feel Now?,2015,Indie Poptimism,pop,indie poptimism,0.827,0.682,F#/Gb,-7.111,0.0435,0.00048,0.0187,0.101,0.933,117.967,234773,Minor
Out of My League,Fitz and The Tantrums,67,More Than Just A Dream (Deluxe),2013,Indie Poptimism,pop,indie poptimism,0.545,0.968,A,-3.553,0.0853,0.0387,0.00325,0.331,0.527,169.965,209386,Minor
Harlem,New Politics,57,A Bad Girl In Harlem,2013,Indie Poptimism,pop,indie poptimism,0.603,0.952,F#/Gb,-3.699,0.0947,0.00189,0.000445,0.317,0.588,133.97,163627,Major
Pretty Sad,XYLØ,54,pretty sad,2019,Indie Poptimism,pop,indie poptimism,0.585,0.619,G#/Ab,-6.643,0.0286,0.0824,2.57e-06,0.0996,0.337,100.045,199222,Major
Stockholm,Atlas Genius,52,Inanimate Objects,2015,Indie Poptimism,pop,indie poptimism,0.568,0.746,G,-5.437,0.0462,0.0054,0.0,0.162,0.409,125.04,191640,Major
Sweet Talk,Saint Motel,63,saintmotelevision,2016,Indie Poptimism,pop,indie poptimism,0.67,0.843,C#/Db,-4.311,0.0454,0.0392,0.0,0.225,0.713,117.01,192040,Major
Miss You Like Hell,Nightly,48,The Sound Of Your Voice,2018,Indie Poptimism,pop,indie poptimism,0.418,0.922,G,-4.595,0.122,0.000567,0.0,0.122,0.238,94.927,189181,Major
New Friends,Maty Noyes,61,Love Songs From A Lolita,2018,Indie Poptimism,pop,indie poptimism,0.675,0.72,C#/Db,-4.768,0.21,0.033,1.3e-05,0.0311,0.593,168.039,190547,Minor
Say the Word,Emily Vaughn,33,Say the Word,2018,Indie Poptimism,pop,indie poptimism,0.604,0.724,F,-4.532,0.146,0.0693,0.0,0.07,0.419,180.097,202667,Major
Navigator,MOONZz,45,Navigator,2017,Indie Poptimism,pop,indie poptimism,0.553,0.842,D#/Eb,-4.832,0.0916,0.252,7.17e-05,0.121,0.415,171.983,210784,Major
Dreaming,Smallpools,57,LOVETAP!,2015,Indie Poptimism,pop,indie poptimism,0.612,0.89,A#/Bb,-2.827,0.047,0.000478,0.0,0.0672,0.886,118.989,216253,Minor
Fire Alarm,Castlecomer,52,Castlecomer,2018,Indie Poptimism,pop,indie poptimism,0.513,0.924,A,-4.574,0.0503,0.000151,0.0203,0.303,0.52,145.01,237453,Major
Kidnap Me,CRUISR,47,All Over,2014,Indie Poptimism,pop,indie poptimism,0.312,0.789,C,-6.29,0.0615,0.0251,1.05e-05,0.186,0.82,176.745,202200,Major
Take It or Leave It,Great Good Fine Ok,46,III,2017,Indie Poptimism,pop,indie poptimism,0.69,0.753,F#/Gb,-3.83,0.0555,0.162,0.0,0.0718,0.931,148.024,183468,Major
"Hurry, Hurry",Air Traffic Controller,39,Nordo,2012,Indie Poptimism,pop,indie poptimism,0.612,0.913,A,-4.668,0.0492,0.0015,0.0,0.117,0.803,120.001,203267,Major
Ready For You,Hunter Hunted,34,Ready For You,2015,Indie Poptimism,pop,indie poptimism,0.567,0.83,C,-5.655,0.0281,9.6e-05,0.248,0.394,0.158,93.996,205587,Major
A Phone Call In Amsterdam,Valley,53,MAYBE,2019,Indie Poptimism,pop,indie poptimism,0.523,0.655,C#/Db,-7.972,0.0349,0.00491,0.0,0.322,0.371,100.0,233333,Major
Feeling Electric,Parade of Lights,47,Feeling Electric,2015,Indie Poptimism,pop,indie poptimism,0.452,0.824,C,-4.68,0.0526,0.000469,0.000644,0.138,0.676,97.083,221618,Major
Don't Change Me,Kid Runner,27,Don't Change Me,2016,Indie Poptimism,pop,indie poptimism,0.67,0.888,C,-5.368,0.0299,0.00901,0.0,0.419,0.652,101.855,191573,Major
Two High,Moon Taxi,61,Let The Record Play,2018,Indie Poptimism,pop,indie poptimism,0.68,0.735,B,-5.553,0.0482,0.0505,0.00132,0.109,0.523,106.994,213120,Minor
Brazooka,NVDES,40,Brazooka,2019,Indie Poptimism,pop,indie poptimism,0.543,0.908,C#/Db,-8.543,0.102,0.00015,0.85,0.0921,0.387,147.901,129730,Minor
Feel,Victors,38,Feel,2016,Indie Poptimism,pop,indie poptimism,0.548,0.899,D#/Eb,-4.773,0.0458,0.00037,0.000599,0.0854,0.552,118.986,225464,Major
Cold Cold Man,Saint Motel,65,My Type EP,2014,Indie Poptimism,pop,indie poptimism,0.613,0.661,A,-4.984,0.0263,0.00652,0.0,0.0976,0.509,110.978,230773,Major
Careless,Vacation Manor,51,"Girl, Say",2016,Indie Poptimism,pop,indie poptimism,0.554,0.776,D,-4.756,0.0411,0.00438,2.58e-06,0.764,0.522,116.076,195240,Major
Golden Age,The Electric Sons,29,Golden Age,2015,Indie Poptimism,pop,indie poptimism,0.586,0.814,G,-6.244,0.114,0.178,2.7e-05,0.133,0.646,104.925,228571,Major
Back Together,Loote,54,Back Together,2018,Indie Poptimism,pop,indie poptimism,0.769,0.569,G,-5.615,0.191,0.255,0.0,0.0964,0.485,110.032,183280,Major
Guru,Coast Modern,63,Coast Modern,2017,Indie Poptimism,pop,indie poptimism,0.76,0.674,D#/Eb,-6.425,0.0411,0.231,0.0027,0.0728,0.797,140.022,204067,Major
Finest Hour (feat. Abir),Cash Cash,65,Finest Hour (feat. Abir),2018,Indie Poptimism,pop,indie poptimism,0.656,0.729,F,-4.223,0.0765,0.0789,0.0,0.133,0.438,95.974,215781,Minor
Waiting on the Summer,VHS Collection,51,Stereo Hype,2016,Indie Poptimism,pop,indie poptimism,0.553,0.811,E,-5.832,0.111,0.0449,0.0,0.101,0.629,104.988,254572,Major
Passenger Side,Smallpools,56,Passenger Side,2017,Indie Poptimism,pop,indie poptimism,0.585,0.801,B,-5.406,0.0995,0.00601,8.2e-05,0.0865,0.283,101.987,221747,Minor
DaNcing in a RoOm,EZI,50,AFRAID OF THE DARK EP,2018,Indie Poptimism,pop,indie poptimism,0.717,0.614,A,-5.043,0.053,0.0906,9.51e-06,0.115,0.382,112.01,208606,Minor
Murder,Mako,50,Murder,2018,Indie Poptimism,pop,indie poptimism,0.64,0.646,F,-6.161,0.13,0.276,0.0,0.126,0.37,97.864,189185,Minor
Get Wild,Lost My Name,4,DIY,2015,Indie Poptimism,pop,indie poptimism,0.693,0.734,F,-6.9,0.0565,0.00219,1.29e-05,0.163,0.828,131.967,213222,Minor
ease your mind,joan,52,ease your mind,2019,Indie Poptimism,pop,indie poptimism,0.692,0.648,F#/Gb,-5.0,0.0374,0.141,0.0,0.061,0.944,107.229,172307,Major
Once In a While,Timeflies,66,Once In a While,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.786,0.687,C,-5.914,0.141,0.00758,0.0,0.619,0.345,105.021,215160,Major
Millionaire - Alan Walker Remix,Digital Farm Animals,60,Millionaire (Alan Walker Remix),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.602,0.807,F,-4.577,0.0545,0.0186,0.0,0.148,0.424,96.044,189347,Major
Play That Song,Train,4,Play That Song,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.393,0.825,D#/Eb,-1.746,0.06,0.0238,2.95e-06,0.0951,0.544,99.188,241360,Major
Hurricane,Halsey,63,BADLANDS (Deluxe),2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.586,0.83,C,-5.375,0.0416,0.00823,0.0028,0.348,0.486,120.017,223082,Major
Shout Out to My Ex,Little Mix,8,Shout Out to My Ex,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.774,0.739,C,-4.022,0.0952,0.0316,5.95e-06,0.119,0.823,126.002,246240,Major
Anywhere,Dillon Francis,52,Anywhere,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.795,0.642,G#/Ab,-4.089,0.0425,0.0266,1.2e-05,0.0805,0.608,115.009,177596,Major
She Sets The City On Fire,Gavin DeGraw,51,She Sets The City On Fire,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.617,0.615,E,-6.518,0.0567,0.0139,0.0,0.0897,0.564,125.898,218631,Major
Sour Patch Kids,Bryce Vine,55,Lazy Fair,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.483,0.777,E,-5.049,0.0618,0.017,1.94e-05,0.209,0.572,153.054,252560,Major
Till The End,Swanky Tunes,42,Till The End,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.574,0.922,E,-3.104,0.0476,0.42,0.000189,0.146,0.232,108.005,195653,Major
Millionaire (feat. Nelly),Cash Cash,45,"Blood, Sweat & 3 Years",2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.599,0.9,F,-3.144,0.136,0.0936,0.0,0.0888,0.394,100.014,186120,Major
Beast,Tungevaag,52,Beast,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.569,0.789,B,-4.607,0.123,0.564,0.0,0.294,0.603,160.014,198012,Major
Waste A Moment,Kings of Leon,22,Waste A Moment,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.436,0.85,D,-4.86,0.0617,0.000861,0.74,0.128,0.537,152.644,183093,Major
Somewhere New (feat. M-22) - Radio Edit,Klingande,47,Somewhere New (feat. M-22),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.674,0.647,F,-6.105,0.0474,0.000395,0.00203,0.0696,0.287,124.048,208138,Major
Cruel (feat. ZAYN),Snakehips,62,Cruel (feat. ZAYN),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.603,0.879,F,-4.098,0.124,0.0184,0.0,0.156,0.318,110.125,228253,Major
Sthlm Nights,Peg Parnevik,33,Sthlm Nights,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.634,0.656,B,-4.478,0.0842,0.236,1.19e-05,0.0444,0.706,133.917,200827,Major
Cold Ain't For Me,Oceans,50,Cold Ain't For Me,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.643,0.84,G,-3.423,0.031,0.00212,0.0,0.391,0.356,105.027,205812,Major
Bonfire,Miss Li,41,Bonfire,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.603,0.882,B,-2.772,0.0677,0.0089,0.0584,0.632,0.688,172.175,209616,Minor
Raging (feat. Kodaline),Kygo,61,Cloud Nine,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.55,0.689,D#/Eb,-7.76,0.094,0.0498,0.0,0.207,0.408,99.904,224487,Minor
Surviving (feat. Joe Cleere),Sondr,43,Surviving (feat. Joe Cleere),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.6,0.848,E,-3.967,0.0433,0.0157,0.0,0.243,0.437,124.082,213223,Major
Dollar Bill (feat. Kid Ink),Phoebe Ryan,39,Dollar Bill (feat. Kid Ink),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.648,0.762,E,-5.116,0.0667,0.0441,0.0,0.127,0.581,87.969,226973,Major
Peanut Butter Jelly,Galantis,66,Pharmacy,2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.708,0.945,F,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,203133,Minor
Be As You Are,Mike Posner,42,"At Night, Alone.",2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.617,0.427,E,-9.451,0.034,0.226,1.23e-06,0.108,0.361,145.058,233587,Minor
Cinema (feat. Gary Go) - Radio Edit,Benny Benassi,37,Electroman,2011,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.48,0.825,D,-2.549,0.0582,0.0645,0.0,0.263,0.369,129.9,182973,Major
Caroline,Aminé,4,Caroline,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.945,0.394,A#/Bb,-8.571,0.492,0.303,0.0,0.131,0.743,120.058,209747,Major
Ignition (Remix),R. Kelly,9,The R. In R&B Collection: Volume 1,2003,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.787,0.527,C#/Db,-6.981,0.0512,0.0615,0.0,0.0656,0.807,133.107,187733,Major
Nervous - The Ooh Song/Mark McCabe Remix,Gavin James,51,Nervous (The Ooh Song/Mark McCabe Remix),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.634,0.822,G,-7.438,0.0408,0.254,0.000418,0.262,0.285,104.982,195414,Major
September Song,JP Cooper,14,September Song,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.623,0.656,C,-5.608,0.0416,0.0561,0.0,0.0855,0.366,95.878,220291,Minor
Call on Me - Ryan Riback Remix,Starley,68,Call On Me (Remixes),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.67,0.838,C,-4.031,0.0362,0.0604,0.000611,0.159,0.717,104.998,222041,Major
Debut,Maria Hazell,11,Debut,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.616,0.848,G#/Ab,-3.021,0.202,0.866,0.0,0.108,0.519,78.27,196947,Major
All Night,The Vamps,4,All Night,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.564,0.768,G#/Ab,-6.431,0.0342,0.00262,0.0,0.324,0.362,144.971,197793,Major
Whole Heart,Gryffin,61,Whole Heart,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.501,0.648,A,-7.173,0.0696,0.028,1.26e-05,0.153,0.191,163.834,225200,Major
Sexual,NEIKED,51,Sexual,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.793,0.567,D,-7.604,0.0813,0.0687,0.0,0.0663,0.813,108.007,188889,Major
Runaways,Sam Feldt,8,Runaways,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.757,0.565,B,-5.895,0.0324,0.174,0.0,0.105,0.682,119.959,180402,Major
Inside the Lines,Mike Perry,55,Inside the Lines,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.561,0.8,G#/Ab,-4.576,0.0324,0.0709,0.000133,0.0934,0.399,96.989,204504,Major
Kids,OneRepublic,63,Oh My My,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.596,0.732,D,-6.189,0.0401,0.0153,0.0,0.318,0.228,99.98,238387,Major
Playing To Lose,Lemaitre,28,Afterglow,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.398,0.726,G,-4.048,0.0417,0.131,0.0,0.251,0.427,143.621,204267,Major
Guilty Pleasure,Bryce Vine,50,Lazy Fair,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.641,0.844,F#/Gb,-5.758,0.0465,0.0032,0.0,0.106,0.834,150.03,204435,Major
Take Me Home,Bryce Vine,48,Lazy Fair,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.368,0.896,F,-4.315,0.172,0.0516,0.0,0.141,0.69,88.493,230580,Major
The Fall,Bryce Vine,52,The Fall,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.604,0.549,C#/Db,-5.554,0.248,0.0684,5.15e-05,0.356,0.444,131.544,141420,Minor
All Night Longer REMIX,Sammy Adams,51,All Night Longer REMIX,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.73,0.637,C#/Db,-6.417,0.0837,0.00362,0.0,0.0642,0.56,127.026,237827,Major
Hold On - Radio Edit,Moguai,4,Hold On,2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.596,0.77,F,-5.852,0.0775,0.21,0.0,0.0938,0.547,124.914,178560,Major
Ain't No Saint,Peg Parnevik,47,Ain't No Saint,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.55,0.763,E,-3.72,0.0363,0.016,0.00013,0.344,0.531,84.637,187360,Minor
We Are (Ziggy & Carola),Peg Parnevik,38,We Are (Ziggy & Carola),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.77,0.935,C#/Db,-2.539,0.1,0.256,1.26e-06,0.309,0.964,150.035,188867,Minor
Use Somebody,Kings of Leon,75,Only By The Night,2008,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.276,0.715,C,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,Major
Wild Things,Alessia Cara,64,Know-It-All (Deluxe),2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.741,0.626,C#/Db,-4.826,0.0886,0.02,0.0,0.0828,0.706,108.029,188493,Minor
The Nights - Avicii By Avicii,Avicii,43,The Nights (Avicii By Avicii),2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.711,0.521,F#/Gb,-5.104,0.0697,0.0872,2.79e-05,0.0807,0.34,125.995,264133,Major
Kanye,The Chainsmokers,60,Kanye,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.599,0.619,A#/Bb,-6.575,0.0523,0.002,1.49e-06,0.117,0.121,128.041,229947,Major
While I'm Alive,STRFKR,53,Miracle Mile,2013,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.706,0.69,A,-5.538,0.0308,0.0538,0.465,0.281,0.81,100.002,230053,Minor
Coastin'feat. K. Flay - Dirty,Zion I,0,The TakeOver,2009,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.817,0.695,G#/Ab,-7.391,0.0497,0.0299,0.00183,0.0956,0.404,91.971,266413,Major
Cash Machine,DRAM,40,Cash Machine,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.745,0.669,A,-3.613,0.129,0.522,0.0,0.154,0.699,143.164,181154,Major
Atmosphere,Kaskade,19,Atmosphere,2013,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.585,0.77,D#/Eb,-4.604,0.0396,0.0227,5.6e-06,0.0692,0.393,122.987,231453,Major
R.I.P. 2 My Youth,The Neighbourhood,1,R.I.P. 2 My Youth,2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.365,0.669,G,-5.635,0.0498,0.00231,0.0,0.117,0.204,94.669,205133,Minor
L.A. Story (feat. Mike Posner),Sammy Adams,50,L.A. Story (feat. Mike Posner),2013,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.593,0.872,C#/Db,-4.525,0.0959,0.0784,0.0,0.286,0.523,91.964,208000,Minor
Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,65,Queen Of The Clouds,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.735,0.686,E,-7.562,0.0366,0.00108,0.871,0.0933,0.0656,121.011,258933,Minor
Borderline - Vanic Remix,Tove Styrke,58,Borderline (Vanic Remix),2015,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.406,0.949,G#/Ab,-4.488,0.114,0.00685,5.2e-06,0.0805,0.457,160.007,256500,Minor
Samurai,Vanic,47,Samurai,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.381,0.668,C#/Db,-4.328,0.0326,0.00457,0.0,0.0877,0.104,75.004,201600,Minor
Hypnotic - Vanic Remix,Zella Day,59,Hypnotic (Vanic Remix),2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.552,0.745,F#/Gb,-5.564,0.0807,0.00361,0.0,0.43,0.488,159.915,282000,Minor
Never Be Like You (feat. Kai),Flume,3,Skin,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.564,0.552,C,-5.438,0.055,0.439,0.0,0.163,0.26,119.907,233337,Major
