track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
Stairway to Heaven,Rodrigo y Gabriela,2,Rodrigo y Gabriela,2006,Bluegrass Covers,r&b,hip pop,0.451,0.512,A,-10.616,0.0563,0.903,0.824,0.141,0.584,97.145,284200,Minor
Bathing Suit Body,Badpojken,41,Bathing Suit Body,2019,Crossfit‏‏​​   ‍,edm,electro house,0.711,0.921,G,-3.708,0.0919,0.0235,0.000391,0.265,0.745,127.96,153512,Major
Everyday,Eddie Thoneick,35,Everyday,2019,Pop Dance Hits,pop,dance pop,0.648,0.945,A#/Bb,-5.733,0.0654,0.00143,0.422,0.0449,0.409,124.978,302510,Minor
Black Widow,Iggy Azalea,64,The New Classic,2014,BALLARE - رقص,pop,post-teen pop,0.743,0.72,B,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,209423,Major
Happy Now - R3HAB Remix,Kygo,63,Happy Now (R3HAB Remix),2019,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,edm,progressive electro house,0.623,0.84,A,-5.446,0.123,0.0173,0.0,0.363,0.539,123.068,189268,Major
Crystalised,The xx,66,xx,2009,Indie/Jazz Poptimism,pop,indie poptimism,0.763,0.484,B,-12.368,0.0311,0.812,0.393,0.0841,0.416,122.913,201947,Minor
Saturday Night’s Alright (For Fighting) - Remastered 2014,Elton John,56,Goodbye Yellow Brick Road (Remastered / Deluxe Edition),1973,I didn’t know perm stood for permanent (wave),rock,permanent wave,0.513,0.979,C,-6.362,0.0425,0.0195,0.0951,0.0906,0.94,152.875,295466,Major
Toulouse - Original Mix,Nicky Romero,0,Toulouse,2012,2011-2014 House,edm,progressive electro house,0.76,0.91,F,-3.842,0.101,0.0338,0.69,0.218,0.266,128.001,365626,Minor
My Sunshine,Kavv,51,Cruise Control,2017,Sunny Beats,latin,tropical,0.695,0.185,F,-10.311,0.071,0.933,0.908,0.111,0.932,144.36,106667,Minor
RNP (feat. Anderson .Paak),YBN Cordae,78,The Lost Boy,2019,Hip-Hop Favourites,rap,hip hop,0.611,0.714,A,-4.696,0.856,0.184,0.0,0.145,0.628,196.043,175828,Minor
Statesboro Blues,The Allman Brothers Band,35,The 1971 Fillmore East Recordings,1971,Hard Rock Cafe Classics,rock,hard rock,0.467,0.669,D,-9.399,0.0559,0.137,0.00933,0.835,0.673,126.917,284480,Major
My Sacrifice - Live Acoustic,Creed,40,With Arms Wide Open: A Retrospective,2015,Unplugged Hits 📣,latin,latin pop,0.342,0.489,C#/Db,-9.147,0.0337,0.58,5.21e-06,0.23,0.348,171.654,286267,Major
Bandolera,Bryant Myers,71,Bandolera,2019,Perreo City,latin,reggaeton,0.843,0.647,G#/Ab,-4.858,0.0715,0.358,4.38e-05,0.11,0.685,93.02,201859,Minor
My Bad,Khalid,71,My Bad,2019,urban CONTEMPORARY,r&b,urban contemporary,0.645,0.568,F,-9.127,0.0823,0.543,0.266,0.257,0.391,84.999,166101,Minor
Crash and Burn,ROSIE,19,Crash and Burn,2018,Hip Pop 2019,r&b,hip pop,0.45,0.584,A,-7.479,0.0684,0.689,0.000217,0.131,0.305,105.725,176594,Major
Ojala Que Llueva Cafe,Juan Luis Guerra 4.40,51,Ojala Que Llueva Cafe,2019,TROPICAL🌴,latin,tropical,0.582,0.807,G,-4.509,0.0427,0.296,0.0,0.339,0.808,115.614,253333,Major
This Ain't My Day,Fredro Starr,9,Made In the Streets,2013,Contemporary Hip Hop,rap,southern hip hop,0.763,0.708,A#/Bb,-6.307,0.116,0.0869,4e-06,0.234,0.398,93.02,234021,Minor
You’re The Best Thing About Me,U2,60,Songs Of Experience (Deluxe Edition),2017,Classic Rock Now,rock,classic rock,0.65,0.78,D,-6.713,0.0351,0.002,1.18e-06,0.294,0.809,117.023,225400,Major
31 / 10,RKCB,57,RKCB-Sides,2017,The Sound of Indie Poptimism,pop,indie poptimism,0.589,0.448,F,-8.069,0.0442,0.588,0.000581,0.109,0.122,76.037,270054,Major
Baby It's Cold Outside,Ella Fitzgerald,9,Ella & Friends,1996,Christmas Soul,r&b,neo soul,0.768,0.0797,A#/Bb,-13.645,0.0563,0.929,0.0,0.125,0.607,113.261,163707,Major
I Know What You Did Last Summer,Shawn Mendes,72,Handwritten,2015,2015 songs,edm,pop edm,0.695,0.761,A,-4.582,0.0864,0.104,0.0,0.147,0.745,113.965,223853,Minor
Polaroid - R3HAB Remix,Jonas Blue,49,Polaroid (R3HAB Remix),2018,Pop EDM Remixes,edm,pop edm,0.348,0.922,G,-4.402,0.139,0.0656,0.000265,0.288,0.184,125.775,183835,Minor
What I've Been Looking For,Ashley Tisdale,34,High School Musical The Concert,2007,post teen pop,pop,post-teen pop,0.615,0.898,A,-5.85,0.0416,0.0971,0.0,0.758,0.485,140.117,125493,Major
Never Let You Go (feat. Sofia Reyes),Slushii,53,Never Let You Go (feat. Sofia Reyes),2019,Electropop 2019,pop,electropop,0.67,0.672,C#/Db,-3.469,0.0923,0.192,5.13e-05,0.0926,0.643,165.075,162538,Major
Te Quemaste,Manuel Turizo,83,ADN,2019,Trap 2020 🔥,rap,trap,0.729,0.773,C,-2.486,0.131,0.611,0.00106,0.287,0.718,176.053,199091,Major
Take Me Higher 2017 - Club Mix,Mischa Daniels,27,Take Me Higher 2017,2017,Selected House,edm,progressive electro house,0.527,0.924,C,-9.073,0.0341,0.00216,0.916,0.0345,0.544,125.996,209524,Major
The Prophet's Song - Remastered 2011,Queen,46,A Night At The Opera (2011 Remaster),1975,The Queen - La Discografia Completa,rock,album rock,0.395,0.446,D,-9.819,0.0452,0.314,9.26e-05,0.348,0.18,140.558,500960,Minor
Primetime,Janelle Monáe,53,The Electric Lady,2013,This Is Janelle Monáe,pop,electropop,0.667,0.465,G#/Ab,-8.096,0.0339,0.0426,0.00649,0.465,0.34,123.883,280080,Major
Catch & Release - Deepend Remix Extended Version,Matt Simons,3,Catch & Release (Deepend Remix),2015,Tropical Morning,latin,tropical,0.852,0.528,C#/Db,-8.159,0.0556,0.241,0.00624,0.0291,0.203,104.997,269987,Minor
Funky Child,Lords Of The Underground,50,Here Come The Lords,1993,90's Hip Hop Ultimate Collection,rap,southern hip hop,0.857,0.635,A#/Bb,-9.532,0.198,0.0355,0.00345,0.13,0.53,96.589,271067,Minor
Bedsitter,Soft Cell,18,Non Stop Erotic Cabaret (Deluxe Edition),1981,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.63,0.526,G,-9.121,0.0389,0.316,0.00538,0.0747,0.61,145.271,215333,Major
Sueños,Diego Torres,47,Todos Exitos,2008,LATIN POP- DJ GIAN,latin,latin pop,0.691,0.8,G,-5.53,0.0467,0.117,0.0,0.0821,0.91,103.846,224960,Major
Dancing In the Moonlight - Original Recording,King Harvest,49,Dancing In the Moonlight,1972,70's Classic Rock,rock,classic rock,0.657,0.435,A#/Bb,-15.707,0.0552,0.739,0.0,0.167,0.771,135.975,181133,Major
No Fear No More,Madeon,60,Good Faith,2019,Pop / Dance,pop,dance pop,0.633,0.779,F#/Gb,-3.904,0.0853,0.00236,0.0295,0.371,0.679,96.009,195107,Major
styl,Be Vis,53,styl,2019,Trap strefa,rap,trap,0.828,0.559,A#/Bb,-10.585,0.241,0.588,0.0,0.126,0.495,116.678,169771,Minor
Wicked (with Helion),Medon,46,Wicked (with Helion),2019,Bounce United,edm,big room,0.683,0.904,C,-3.625,0.0476,0.000238,0.87,0.13,0.0714,127.956,143271,Major
The Unforgiven,Metallica,15,Metallica,1991,Workday: Rock Classics,rock,classic rock,0.539,0.597,G,-9.581,0.0258,0.0108,0.00552,0.134,0.251,139.444,387133,Major
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,17,The Wall [2011 - Remaster] (2011 Remastered Version),1979,Hard Rock Cafe Classics,rock,hard rock,0.694,0.394,C,-15.881,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,Major
Bebe (feat. Anuel AA),Ozuna,5,Bebe (feat. Anuel AA),2017,Trap 2020 🔥,rap,trap,0.739,0.688,A,-10.246,0.157,0.551,0.00118,0.101,0.582,169.829,231602,Major
TITLE TRACK,Lee Scott,43,Lou Reed 2000,2018,Alternative Hip Hop,rap,hip hop,0.764,0.46,E,-6.259,0.403,0.864,0.00108,0.137,0.523,78.01,186153,Major
La La Love,C-BooL,55,La La Love,2019,Club Mix 2020 🍹,edm,electro house,0.891,0.794,D#/Eb,-3.44,0.0526,0.383,0.000199,0.081,0.729,122.0,181475,Minor
Illusion (Radio Edit),Ragunde,18,Illusion,2019,Sick Big Room House Drops | EZUMI,edm,big room,0.457,0.935,G#/Ab,-6.17,0.202,0.00088,0.687,0.0591,0.0711,130.067,166615,Major
You Said,Olmos,30,You Said,2019,a taste of the mainstream,pop,post-teen pop,0.574,0.664,C#/Db,-6.229,0.274,0.169,0.0,0.211,0.543,74.946,195200,Major
September Song,JP Cooper,14,September Song,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.623,0.656,C,-5.608,0.0416,0.0561,0.0,0.0855,0.366,95.878,220291,Minor
Ur Highness,IAMDDB,0,WAEVEYBBY VOLUME 1,2016,Neo-Jazz Soul RnB & Afro,r&b,neo soul,0.7,0.768,F,-8.785,0.384,0.186,0.000306,0.139,0.512,94.84,176740,Minor
Solid,Ashford & Simpson,54,Solid,1984,80s Pop & Rock Hits and Album Tracks,rock,album rock,0.814,0.474,C,-12.017,0.0309,0.27,8.16e-06,0.599,0.956,101.241,312000,Major
Sexual Healing - Kygo Remix,Marvin Gaye,53,Sexual Healing (Kygo Remix),2015,Indie Poptimism!,pop,indie poptimism,0.689,0.68,C,-7.196,0.0427,0.321,0.0211,0.0431,0.646,100.987,368317,Minor
Rain,KEN THE 390,26,Rain,2019,Best of 2019 Dance Pop: Japan,pop,dance pop,0.661,0.742,G,-5.588,0.173,0.225,0.0,0.0992,0.478,108.045,232222,Major
Almeda,Solange,65,When I Get Home,2019,Neo Soul 2019,r&b,neo soul,0.827,0.553,C#/Db,-5.296,0.032,0.0227,1.52e-05,0.176,0.0631,110.015,236120,Major
Everybody Clap,Dimitri Vegas & Like Mike,49,Tomorrowland 2019 EP,2019,Sick Big Room House Drops | EZUMI,edm,big room,0.716,0.971,C,-5.309,0.0705,0.00473,0.721,0.255,0.141,127.99,152813,Major
I Want You To Want Me - Soundtrack,Letters To Cleo,3,10 Things I Hate About You,1999,keg party jukebox,rock,permanent wave,0.273,0.84,C,-3.497,0.133,0.0238,9.21e-06,0.0707,0.656,208.527,205907,Major
Wanna Know Who You Are,DJ Screw & The Screwed Up Click,8,Fallen Soldiers,2008,3rd Coast Classics,rap,southern hip hop,0.491,0.614,E,-9.188,0.106,0.0278,0.352,0.0843,0.335,147.775,471493,Minor
Genie in a Bottle,Campsite Dream,51,Genie in a Bottle,2018,EDM TROPICAL,latin,tropical,0.736,0.689,D,-4.804,0.0456,0.388,0.0,0.211,0.465,101.046,151470,Minor
Silencio,Jorge Drexler,28,Silencio,2017,Latin Pop Songs,latin,latin pop,0.887,0.568,E,-10.146,0.194,0.263,0.00285,0.0951,0.127,127.923,207987,Minor
Breaking Up My Bones,Vinyl Theatre,55,Electrogram,2014,The Sound of Indie Poptimism,pop,indie poptimism,0.608,0.899,D,-3.185,0.0392,0.0125,0.0,0.211,0.652,105.032,185429,Major
Driftin' Blues,Charles Brown,0,Driftin' Blues,1963,Blues Rock,rock,classic rock,0.342,0.239,A#/Bb,-15.682,0.0394,0.853,2.94e-05,0.0691,0.494,200.639,239813,Major
Payback - Original Mix,Sandro Silva,12,Payback,2013,Fitness Workout Electro | House | Dance | Progressive House,edm,electro house,0.264,0.981,F#/Gb,-2.909,0.0526,0.000873,0.384,0.112,0.23,127.87,277509,Minor
Opposite Of Adults,Chiddy Bang,57,The Preview,2010,BALLARE - رقص,pop,post-teen pop,0.677,0.89,F#/Gb,-5.46,0.159,0.0123,0.0,0.321,0.622,96.009,193707,Minor
Hands All Over Mine,AMARI,40,Hands All Over Mine,2020,Waves Pop and EDM,edm,pop edm,0.73,0.791,C#/Db,-4.773,0.0808,0.693,3.05e-06,0.0745,0.79,94.963,197053,Minor
A Pedir Su Mano,Juan Luis Guerra 4.40,54,Bachata Rosa,2019,TROPICAL🌴,latin,tropical,0.652,0.952,D,-6.402,0.0844,0.313,0.000255,0.431,0.699,141.891,295280,Major
The Universe Is Yours (feat. Micah Martin),ARMNHMR,48,The Universe Is Yours (feat. Micah Martin),2019,Electro House 2020,edm,electro house,0.319,0.902,G#/Ab,-2.703,0.065,0.0486,0.0,0.307,0.225,152.019,194211,Minor
Children of the New Dawn,Jóhann Jóhannsson,14,Children of the New Dawn (Single from the Mandy Original Motion Picture Soundtrack),2018,Electropop And Play,pop,electropop,0.605,0.333,B,-12.627,0.0304,0.404,0.939,0.145,0.0961,119.973,331467,Minor
Freedom,Zucchero,51,D.O.C.,2019,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),r&b,hip pop,0.536,0.673,F,-5.879,0.0549,0.0025,0.0,0.131,0.415,97.981,242337,Minor
Ausencia,Javiera Mena,0,Después de Vivir un Siglo,2017,This Is: Javiera Mena,pop,electropop,0.651,0.876,G,-7.275,0.0295,0.00107,0.00248,0.271,0.877,110.011,248840,Major
Times Like These,Eden Project,52,Times Like These,2016,Indie Poptimism,pop,indie poptimism,0.262,0.458,E,-7.228,0.0368,0.887,3.38e-05,0.356,0.118,145.353,286537,Major
Under Pressure - Groovy Remix,Boyz II Men,15,Cooleyhighharmony - Expanded Edition,2009,New Jack City,r&b,new jack swing,0.749,0.845,B,-7.754,0.0823,0.000607,0.00118,0.269,0.763,114.414,382987,Minor
Better Than Me,Hinder,61,Extreme Behavior,2005,Permanent Wave,rock,permanent wave,0.449,0.682,D,-5.295,0.029,0.205,0.0,0.175,0.254,139.924,223533,Minor
GUMMY,BROCKHAMPTON,65,SATURATION II,2017,Urban Contemporary,r&b,urban contemporary,0.687,0.672,C,-5.975,0.0573,0.198,0.0,0.175,0.792,80.035,261000,Minor
Noches de Aventura,Ozuna,64,Odisea,2017,Reggaeton Rewind,latin,reggaeton,0.763,0.753,D,-4.554,0.152,0.218,0.0,0.0691,0.641,183.938,236707,Major
night time,Chill Children,46,bob le head,2018,Lush Lofi,rap,hip hop,0.723,0.111,C,-15.101,0.143,0.902,0.857,0.104,0.733,78.986,59600,Minor
Rockin' in the Free World,Neil Young,65,Freedom,1989,Classic Rock Drive,rock,classic rock,0.491,0.883,E,-4.986,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,281853,Minor
Kitty-Kitty,69 Boyz,34,199 Quad (w/ Bonus Dvd),1994,Minitruckin Playlist,rap,southern hip hop,0.777,0.901,B,-10.789,0.168,0.00106,0.0,0.428,0.577,133.011,248133,Minor
Anything for You,Chelsea Cutler,46,Anything for You,2015,Chillout & Remixes 💜,pop,indie poptimism,0.549,0.442,D,-14.569,0.116,0.861,0.000315,0.0893,0.0437,126.028,201905,Major
I Want To Hold Your Hand - Remastered 2015,The Beatles,74,1 (Remastered),2000,Rock Classics,rock,classic rock,0.49,0.715,G,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,145747,Major
Motivation,Normani,83,Motivation,2019,Pop / Dance,pop,dance pop,0.599,0.887,E,-3.967,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,193837,Major
Blood Knows,Rhye,41,Blood,2018,Music&Other Drugs,pop,indie poptimism,0.605,0.45,G,-9.825,0.0522,0.861,0.00769,0.0857,0.144,101.085,210813,Minor
Common People,Pulp,68,Different Class,1995,The Sound of Permanent Wave,rock,permanent wave,0.314,0.797,C,-9.026,0.038,0.0057,5.59e-05,0.0718,0.569,145.393,351627,Major
Hide Away,Daya,5,Daya,2015,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.884,0.826,B,-3.672,0.0854,0.222,2.29e-06,0.0719,0.466,94.997,192381,Minor
Meds,Placebo,55,Meds,2006,L' ALBUM ROCK,rock,album rock,0.512,0.909,E,-4.643,0.104,0.0975,0.0002,0.0943,0.283,155.139,175387,Minor
No Es Una Gial (feat. De La Ghetto),Farruko,34,Imperio Nazza Farruko Edition,2017,Los Cangri,latin,latin hip hop,0.685,0.891,B,-5.957,0.0662,0.224,0.0,0.229,0.954,78.993,226329,Minor
Blackest Deeds,The Watch,17,Seven,2017,Progressive Rock / Metal - Rock /Metal  Progresivo,rock,album rock,0.393,0.462,G,-11.011,0.0306,0.0893,0.00281,0.153,0.26,150.04,349916,Minor
Shining Star (Pornocult Vocal Mix),Getfar,0,Shining Star (BTP-Pre-Release),2008,Electro/Progressive/Club House,edm,progressive electro house,0.648,0.84,G,-5.441,0.0376,0.00554,0.196,0.058,0.42,126.977,457294,Major
Nubes,Caifanes,59,El Silencio,1992,Caifanes La Historia,rock,album rock,0.721,0.85,A,-8.214,0.0331,0.19,0.00386,0.078,0.873,142.082,274000,Major
Feels Like,Vicetone,46,Elements,2019,Big Room 2019,edm,big room,0.539,0.715,A,-3.809,0.0377,0.289,0.0,0.348,0.496,128.073,191611,Minor
I Love It - Tiësto's Club Life Remix,Icona Pop,1,"Club Life, Vol. 3 - Stockholm (Spotify Exclusive)",2013,2011-2014 House,edm,progressive electro house,0.444,0.949,G#/Ab,-4.815,0.131,0.00145,0.867,0.347,0.182,128.159,239680,Minor
Bhavi - BZRP Music Sessions #1,Bhavi,59,Bhavi - BZRP Music Sessions #1,2019,Trapperz Argentina,rap,trap,0.727,0.653,E,-4.735,0.038,0.0895,0.0,0.0936,0.0389,140.107,169719,Minor
Subenstein (My Sub IV),Big K.R.I.T.,44,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.698,0.83,C#/Db,-5.668,0.093,0.00471,0.0,0.151,0.686,155.029,243206,Major
Ronca,Don Omar,3,"The Gold Series ""The Last Don""",2004,This Is: Don Omar,latin,reggaeton,0.676,0.891,F,-5.54,0.199,0.219,0.00205,0.0536,0.715,173.976,301133,Major
Slave,Candace Sosa,20,Slave,2020,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,edm,pop edm,0.666,0.544,E,-6.948,0.0361,0.012,0.0,0.0798,0.395,75.018,154692,Minor
Lesson on Counting,"quickly, quickly",58,Lesson on Counting,2019,Lo-Fi Beats,rap,hip hop,0.649,0.873,F#/Gb,-6.099,0.484,0.375,0.159,0.154,0.848,125.424,137143,Major
Bongo Bong,Manu Chao,66,Clandestino,1998,Paraíso Tropical,latin,tropical,0.755,0.545,A,-10.027,0.0646,0.944,0.000118,0.144,0.964,149.807,158427,Minor
Don't Stop,Fleetwood Mac,18,Rumours,1977,70's Classic Rock,rock,classic rock,0.686,0.632,A,-11.433,0.0353,0.0398,2.2e-06,0.0686,0.88,118.965,192133,Major
Sweet Dancer,Mr Absolutt,0,"Japanese Boogie & Disco, Vol. 2",2017,City Pop 1985 シティーポップ,rock,album rock,0.769,0.771,D,-9.087,0.0605,0.033,0.129,0.135,0.83,109.996,301091,Major
Chillseekers,Chill Cole,15,Café Dreamer,2016,Tropical Vibes,latin,tropical,0.698,0.751,B,-12.293,0.0386,0.0874,0.896,0.342,0.52,120.008,160918,Minor
Only When I Laugh,Troop,6,Deepa,1992,Kenny B's Ultimate New Jack Swing Mix,r&b,new jack swing,0.625,0.856,C#/Db,-9.573,0.0458,0.00519,0.00103,0.358,0.845,106.064,252840,Major
Sleep Talking,Charlotte Lawrence,66,Sleep Talking,2017,Indie Poptimism,pop,indie poptimism,0.661,0.762,F,-4.307,0.0402,0.452,0.0,0.162,0.583,101.99,224224,Major
Murderous Trap,Frozen Plasma,0,Monumentum,2009,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,pop,electropop,0.605,0.997,E,-3.255,0.0314,0.00901,0.411,0.15,0.816,129.999,317147,Minor
Echo - Original Mix,Blasterjaxx,1,Echo,2014,Fitness Workout Electro | House | Dance | Progressive House,edm,electro house,0.746,0.698,D,-6.962,0.0424,0.078,0.881,0.148,0.234,127.977,335630,Minor
Babylon (feat. Kendrick Lamar),SZA,52,Z,2014,Urban Contemporary,r&b,urban contemporary,0.51,0.71,F,-6.891,0.113,0.629,0.0,0.0607,0.367,131.891,234285,Minor
Gas Drawls,MF DOOM,47,Operation: Doomsday (Complete),2011,90s Hiphop / Gangsta Rap,rap,gangster rap,0.773,0.764,B,-6.206,0.256,0.126,1.14e-05,0.223,0.53,91.301,223493,Major
SenSei,Trill Pem,51,SenSei,2019,Trap strefa,rap,trap,0.758,0.535,G,-8.595,0.396,0.457,0.0,0.0881,0.527,147.068,138776,Major
NO SPIE,FSK SATELLITE,68,FSK TRAPSHIT,2019,Zona Trap,rap,trap,0.893,0.511,G#/Ab,-11.209,0.268,0.484,0.00201,0.0747,0.443,100.015,141598,Minor
Dark Horse,Katy Perry,77,PRISM (Deluxe),2013,Post pop teen,pop,post-teen pop,0.645,0.585,F#/Gb,-6.122,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,Major
Tiiied (feat. 6LACK & Ella Mai),JID,0,DiCaprio 2,2018,PROJECT: Contemporary,r&b,urban contemporary,0.588,0.644,D,-7.523,0.227,0.6,0.0,0.647,0.102,97.183,244802,Minor
Stupify,Disturbed,60,The Sickness (10th Anniversary Edition),2010,Hard Rock Workout,rock,hard rock,0.597,0.939,C#/Db,-3.001,0.0446,0.00108,9.77e-05,0.201,0.422,98.0,274000,Major
Se Acabó,Sanluis,0,Se Acabó,2015,MIX LATIN POP°,latin,latin pop,0.71,0.881,C,-5.938,0.0637,0.212,2.74e-06,0.158,0.759,99.953,207727,Major
Morning Sun,Robin Thicke,52,Morning Sun,2015,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul,0.551,0.954,C#/Db,-5.516,0.0419,0.113,0.0012,0.191,0.964,171.975,210027,Minor
I Got A Stick,YBN Nahmir,0,I Got A Stick,2017,GANGSTA RAP,rap,gangster rap,0.72,0.656,B,-6.969,0.294,0.102,0.0,0.27,0.411,81.943,160707,Major
Title,Kiana Ledé,55,Title,2019,Neo-Soul,r&b,neo soul,0.682,0.681,A#/Bb,-6.997,0.087,0.388,0.000138,0.385,0.516,87.469,145947,Major
Cemetry Gates - 2011 Remaster,The Smiths,52,The Queen Is Dead,1986,I didn’t know perm stood for permanent (wave),rock,permanent wave,0.55,0.796,G,-7.007,0.0306,0.151,0.0,0.222,0.622,105.354,161040,Major
Jogo Virou,Cacife Clandestino,58,Trilogia Contravenção,2019,Trapperz Brasil,rap,trap,0.66,0.649,C#/Db,-7.497,0.105,0.318,0.0,0.0721,0.535,134.894,143111,Major
Fallin' (feat. Twan Ray),Lulleaux,48,Fallin' (feat. Twan Ray),2019,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,edm,progressive electro house,0.692,0.781,C#/Db,-4.666,0.0791,0.0252,0.0,0.102,0.411,120.011,133505,Major
Let The Bass Kick (Original Mix) - TR414,Mr. Kavalicious,6,Toolroom Radio EP414 - Presented By Mark Knight,2018,Selected House,edm,progressive electro house,0.713,0.849,G#/Ab,-8.147,0.0474,0.00635,0.133,0.0693,0.584,123.027,228293,Major
Obsessed - Tiësto Remix,Dynoro,63,Obsessed (Tiësto Remix),2019,Trending EDM by Nik Cooper,edm,progressive electro house,0.62,0.944,B,-3.18,0.0451,0.000743,0.00263,0.0481,0.375,127.994,260787,Minor
We Got It All (feat. MPH),Sick Individuals,43,We Got It All (feat. MPH),2019,Tropical House 🏝 2020 Hits,latin,tropical,0.712,0.744,E,-5.496,0.0447,0.017,1.25e-05,0.532,0.615,107.968,166267,Major
We Got That Cool (feat. Afrojack & Icona Pop) - Robert Falcon & Jordan Jay Remix,Yves V,46,We Got That Cool (feat. Afrojack & Icona Pop) [Robert Falcon & Jordan Jay Remix],2019,Epic Bass Drops | Best House Mixes,edm,progressive electro house,0.691,0.868,G#/Ab,-3.807,0.0735,0.016,2.68e-06,0.0605,0.512,126.205,185238,Minor
Lullabies - Adventure Club Remix,Yuna,54,Lullabies,2014,EDM TROPICAL,latin,tropical,0.403,0.698,A,-5.058,0.0357,0.00171,0.00126,0.256,0.0833,159.869,252954,Minor
Под запретом,Esco,14,Под запретом,2018,RUSSIAN Gangster Rap,rap,gangster rap,0.577,0.556,G,-10.327,0.393,0.581,0.0,0.111,0.359,143.791,188246,Minor
Born and Raised In Compton,DJ Quik,44,Quik Is The Name,1991,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.733,0.442,A#/Bb,-14.498,0.37,0.0239,0.0,0.133,0.86,181.634,205560,Minor
This Town (feat. Sasha Sloan),Kygo,67,Stargazing - EP,2017,ElectroPop,pop,electropop,0.736,0.449,A#/Bb,-7.956,0.0633,0.506,6.63e-05,0.117,0.487,147.971,202280,Minor
Solomon Grundy,Sean Price,18,Mic Tyson,2012,Contemporary Hip Hop,rap,southern hip hop,0.45,0.87,A,-5.457,0.208,0.0259,0.00221,0.227,0.448,79.999,228148,Major
The Summer Is Magic (Remix Edit),Fuff,32,The Summer Is Magic (Remix Edit),2017,ElectroPop 2020,pop,electropop,0.71,0.869,A#/Bb,-4.881,0.0357,0.216,0.143,0.0983,0.59,125.991,163929,Major
Shape of You - Galantis Remix,Ed Sheeran,51,Shape of You (Galantis Remix),2017,EDM - pop remixes,edm,pop edm,0.838,0.765,C#/Db,-2.332,0.0462,0.0514,0.00021,0.0297,0.905,100.021,195988,Minor
Armageddon It,Def Leppard,48,Hysteria,1987,Vault: Def Leppard Greatest Hits,rock,album rock,0.65,0.921,A,-6.014,0.0359,0.000798,0.0298,0.134,0.648,119.8,322867,Major
霧のDOWN TOWN,オメガトライブ,28,First Finale,1985,City Pop 1985 シティーポップ,rock,album rock,0.632,0.674,E,-6.26,0.0308,0.306,0.0,0.156,0.52,114.886,297093,Minor
Copperhead Road,Steve Earle,4,Copperhead Road (Deluxe Edition),2008,School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.378,0.742,G,-10.002,0.0444,0.0257,0.000125,0.0659,0.765,163.721,270067,Major
I Don't Need No Help - Glokknine Remix,NLE Choppa,51,I Don't Need No Help (Glokknine Remix),2019,GANGSTA RAP,rap,gangster rap,0.788,0.747,E,-4.455,0.222,0.0198,0.0,0.386,0.622,164.96,102867,Minor
Push Ya Back Out,Shift K3Y,43,Push Ya Back Out,2019,Electro House - by Spinnin' Records,edm,electro house,0.825,0.95,A#/Bb,-3.743,0.0615,0.00381,0.0394,0.0276,0.939,126.022,214500,Minor
Inside the Lines,Mike Perry,55,Inside the Lines,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.561,0.8,G#/Ab,-4.576,0.0324,0.0709,0.000133,0.0934,0.399,96.989,204504,Major
Someone You Loved - Future Humans Remix,Lewis Capaldi,69,Someone You Loved (Future Humans Remix),2019,Pop Remix,pop,dance pop,0.65,0.833,C#/Db,-4.672,0.0359,0.0803,0.0,0.0833,0.725,123.976,189052,Major
Nonstop,Drake,13,Scorpion,2018,Hip-Hop Favourites,rap,hip hop,0.909,0.405,F#/Gb,-8.133,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,Minor
La Mas Linda,Casper Magico,70,La Mas Linda,2019,Flow Selecto,rap,trap,0.835,0.701,B,-4.916,0.0984,0.219,1.86e-06,0.116,0.457,90.997,211888,Minor
Break Through The Silence - Radio Edit,Martin Garrix,4,Break Through The Silence EP,2015,Big Room House | Festival Bangers,edm,big room,0.573,0.95,A,-5.167,0.0666,0.00289,0.00119,0.299,0.153,128.013,204772,Major
