track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
Young God,Jonas Aden,1,Young God,2016,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,edm,electro house,0.662,0.831,F,-4.382,0.226,0.13,2.93e-05,0.225,0.379,126.121,174446,Minor
Melt My Heart to Stone,Adele,57,19,2008,Neo-Jazz Soul RnB & Afro,r&b,neo soul,0.353,0.388,B,-7.091,0.0366,0.34,0.0,0.215,0.19,80.67,203907,Minor
MEGATRON,Nicki Minaj,75,MEGATRON,2019,Feeling Accomplished,r&b,hip pop,0.893,0.641,C#/Db,-3.051,0.272,0.128,8.06e-05,0.086,0.771,94.017,190747,Major
MisGuided,AvaGrace,34,The Witching Hours,2019,HARD ROCK Vibes,rock,hard rock,0.435,0.91,D,-3.154,0.0486,6.88e-05,2.97e-05,0.106,0.467,146.075,227663,Minor
Somos Dos,Bomba Estéreo,60,Amanecer,2015,ELECTROPOP EN ESPAÑOL,pop,electropop,0.691,0.873,F,-5.279,0.064,0.0269,0.0107,0.289,0.925,97.996,237293,Minor
3 Foot Tall,Classified,47,Classified,2014,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.609,0.742,B,-5.739,0.0989,0.25,0.0,0.641,0.523,75.892,220947,Minor
Mata Montana,Mata,64,Mata Montana,2019,Trap strefa,rap,trap,0.731,0.413,C#/Db,-15.149,0.482,0.346,1.44e-05,0.0666,0.734,156.11,201550,Minor
My Pickup Song,John Belthoff,31,My Pickup Song,2019,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",rock,classic rock,0.683,0.716,A,-6.61,0.0305,0.00157,0.0,0.319,0.821,112.024,243910,Major
The Code,The Game,66,Born 2 Rap,2019,A1 Hip-Hop,rap,hip hop,0.789,0.679,A#/Bb,-6.236,0.275,0.0627,1.94e-06,0.0752,0.541,95.007,349265,Minor
Next to Me,Otto Knows,59,Next To Me,2015,EDM TROPICAL,latin,tropical,0.596,0.752,B,-4.904,0.07,0.785,0.000419,0.105,0.306,127.06,202169,Major
In The Lap Of The Gods - Remastered 2011,Queen,33,Sheer Heart Attack (2011 Remaster),1974,The Queen - La Discografia Completa,rock,album rock,0.326,0.551,F,-6.43,0.0323,0.551,0.000294,0.348,0.23,80.539,202613,Major
Simply Amazin' (steel blazin'),Blu,33,Below the Heavens,2007,Southern California Hip Hop Primer,rap,southern hip hop,0.7,0.792,G,-6.031,0.19,0.36,0.0,0.352,0.67,90.003,278693,Major
I Surrender,Rainbow,4,Difficult To Cure,1981,’80s Hard Rock,rock,hard rock,0.498,0.858,G,-5.259,0.0661,0.159,0.0,0.262,0.778,132.718,241893,Minor
See A Little Light,Bob Mould,36,Workbook,1989,The Sound of Permanent Wave,rock,permanent wave,0.552,0.774,D,-9.106,0.0292,0.0168,0.0,0.0701,0.783,110.906,212067,Major
True Life - Vnv Nation Remix,Lights Of Euphoria,0,True Life,2003,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,pop,electropop,0.708,0.898,A,-4.97,0.0486,0.0018,0.772,0.0585,0.166,133.964,416893,Major
GoodEnough,blackwave.,49,GoodEnough,2018,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,r&b,neo soul,0.772,0.481,F,-8.999,0.205,0.142,0.0,0.0922,0.603,92.984,198080,Minor
Rocas (feat. Portavoz & Stailok),Jesteinritmos,0,Lenguaje Vivo,2014,HIP-HOP: Latin Rap ['89-present],latin,latin hip hop,0.633,0.912,F#/Gb,-3.462,0.237,0.254,0.0,0.39,0.693,89.287,258933,Minor
Dreamer - Dave Ramone Club Mix,Niels Van Gogh,0,Dreamer,2009,Electro/Progressive/Club House,edm,progressive electro house,0.784,0.816,F,-6.254,0.0709,0.0465,0.164,0.0431,0.669,129.989,378462,Minor
Bohemian Rhapsody - 2011 Remaster,Queen,9,Greatest Hits (2011 Remaster),1981,Classic Rock,rock,classic rock,0.392,0.398,C,-9.973,0.0515,0.256,0.0,0.195,0.236,143.587,355467,Minor
Batida do Amor,Francisca La Braza,51,Francisca La Braza,2018,Vibra Tropical,latin,tropical,0.719,0.707,A,-6.158,0.103,0.285,0.0,0.0899,0.848,164.054,234057,Minor
Vorankommen,Luciano,55,Eiskalt,2017,GANGSTA Rap,rap,gangster rap,0.69,0.486,B,-7.581,0.44,0.135,0.000499,0.0891,0.538,102.964,201493,Minor
Baby I'm Yours,Shai,22,If I Ever Fall In Love - The Best Of,2011,New Jack Swing/ R&B Hits: 1987 - 2002,r&b,new jack swing,0.708,0.602,D,-9.351,0.0418,0.329,0.00237,0.128,0.721,143.813,296105,Major
God Is A Dancer,Tiësto,45,God Is A Dancer (Acoustic),2019,ELETRIC POP & DANCE,pop,dance pop,0.774,0.747,C#/Db,-3.908,0.082,0.0241,6.11e-06,0.342,0.833,119.964,168125,Minor
One Girl / One Boy,!!!,48,Thr!!!er,2013,GTA V - Radio Mirror Park,pop,electropop,0.702,0.851,A#/Bb,-5.747,0.0407,0.00255,5.94e-05,0.322,0.87,117.004,243627,Minor
High All The Time,50 Cent,52,Get Rich Or Die Tryin',2003,Gangster Rap,rap,gangster rap,0.66,0.911,B,-1.768,0.289,0.0297,0.0,0.0696,0.501,87.311,269360,Major
The Weekend - Funk Wav Remix,SZA,76,The Weekend (Funk Wav Remix),2017,ELECTROPOP🐹,pop,electropop,0.775,0.573,B,-4.933,0.0585,0.495,0.0,0.126,0.667,101.925,171806,Major
You Are The Reason - Tiësto's AFTR:HRS Remix,Calum Scott,42,You Are The Reason (Tiësto's AFTR:HRS Remix),2017,EDM TROPICAL,latin,tropical,0.653,0.834,A#/Bb,-4.576,0.0414,0.0151,0.000209,0.264,0.0754,119.944,201183,Major
Enamórate De Alguien Más,Morat,77,Enamórate De Alguien Más,2019,Latin Pop VIP,latin,latin pop,0.592,0.643,B,-5.608,0.0321,0.466,0.0,0.315,0.579,145.979,229107,Major
Jackpot,Chico Rose,16,Revealed Recordings presents Miami Festival EP 2019,2019,PAROOKAVILLE - Big Room,edm,big room,0.643,0.959,D,-4.332,0.226,0.00658,0.244,0.293,0.154,128.036,152337,Major
OEFF,Yung Felix,61,Yung Pokro,2019,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,latin,latin hip hop,0.734,0.686,C#/Db,-5.227,0.24,0.0201,0.000362,0.127,0.655,120.328,134083,Minor
Pa Mí - Remix,Dalex,18,Pa Mí (Remix),2019,Trap Argentino - Trap Argentina,rap,trap,0.688,0.62,B,-8.029,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,Minor
Contigo Quiero Estar,Mark Cast,47,Contigo Quiero Estar,2019,Latin Pop VIP,latin,latin pop,0.611,0.672,G,-8.793,0.101,0.0156,5.66e-06,0.125,0.388,104.805,168000,Minor
Swag Rag,Riff Kitten,35,Swag Rag,2019,Electro Swing Top 100,edm,electro house,0.876,0.915,G,-6.062,0.0395,0.92,0.454,0.0914,0.703,130.005,204000,Minor
Ice Ice Baby,Vanilla Ice,70,Vanilla Ice Is Back! - Hip Hop Classics,2008,90s Dance Hits,pop,dance pop,0.979,0.792,D,-2.784,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,254467,Major
You're No Good,Linda Ronstadt,59,Heart Like A Wheel,1974,70s Pop & Rock Hits and Deep Tracks,rock,album rock,0.669,0.52,G#/Ab,-10.136,0.0345,0.245,0.00535,0.126,0.634,104.812,224027,Major
Outside (feat. Jaime Deraz),David Hopperman,47,Outside (feat. Jaime Deraz),2020,Brand New EDM,edm,progressive electro house,0.698,0.807,F,-4.476,0.0934,0.176,1.03e-05,0.106,0.441,123.881,159677,Minor
I Stand Alone,Godsmack,67,Faceless,2003,Workout Hard Rock,rock,hard rock,0.217,0.92,G#/Ab,-4.479,0.0628,2.86e-05,0.0,0.102,0.376,167.169,246040,Major
Promises,All Harlem Music,41,The American Dream Vol 2,2019,The Pulse of Indie Poptimism,pop,indie poptimism,0.461,0.369,A#/Bb,-10.478,0.0372,0.111,0.0,0.376,0.127,114.075,191250,Major
GERONIMO (feat. Ace Hood),BLVK JVCK,49,GERONIMO (feat. Ace Hood),2019,Trap Mojito,rap,trap,0.723,0.912,A,-5.103,0.329,0.0358,0.00114,0.218,0.475,145.356,143172,Major
Don't Leave Me Lonely - Purple Disco Machine Remix,Mark Ronson,58,Don't Leave Me Lonely (Purple Disco Machine Remix),2019,Pop / Dance,pop,dance pop,0.81,0.763,G#/Ab,-6.48,0.0711,0.247,0.000799,0.0548,0.848,118.011,215593,Major
Save Me (feat. MKLA),Vintage Culture,67,Save Me (feat. MKLA),2018,Mix ElectroPop//ElectroHouse// DeepHouse 2020,pop,electropop,0.639,0.554,B,-12.265,0.0769,0.0965,0.000866,0.167,0.327,123.888,193548,Major
Many Men (Wish Death),50 Cent,65,Get Rich Or Die Tryin',2003,Gangster Rap Workout,rap,gangster rap,0.589,0.827,B,-2.938,0.384,0.0143,0.00151,0.14,0.386,161.978,256240,Major
We Roll Deep,The Conscious Daughters,44,Ear To The Street,1993,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.742,0.878,C#/Db,-7.1,0.252,0.191,0.0,0.088,0.789,83.691,260893,Major
calles feat. tuamie,Wun Two,54,Rio,2014,Sunny Beats,latin,tropical,0.799,0.352,F#/Gb,-9.943,0.159,0.844,0.903,0.115,0.435,83.564,152195,Major
Ghetto Cowboy,Mo Thugs,43,"The Best of, Vol. 1",2018,Minitruckin Playlist,rap,southern hip hop,0.701,0.574,C,-7.823,0.18,0.000351,0.00134,0.0713,0.196,170.268,325460,Major
One Way Ticket,ONE OK ROCK,53,Ambitions,2017,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,rock,album rock,0.724,0.745,G#/Ab,-4.781,0.0319,0.467,0.00122,0.0692,0.528,97.963,216933,Major
Tipsy - Radio Mix,J-Kwon,62,Tipsy,2004,Hip-Hop Drive,rap,hip hop,0.925,0.748,B,-5.572,0.278,0.0484,0.0,0.101,0.615,92.978,243027,Minor
Deixa,Mc Th,72,Deixa,2019,Trap Funk,rap,trap,0.712,0.638,D#/Eb,-4.551,0.181,0.3,0.0,0.0929,0.887,94.828,161684,Minor
True Dreams,Semser,14,Tsunami,2018,House Electro 2019,edm,electro house,0.682,0.898,A#/Bb,-7.033,0.0415,0.0507,0.708,0.0319,0.64,127.0,173858,Minor
Mis Días Sin Ti,Rauw Alejandro,66,Mis Días Sin Ti,2019,Flow Selecto,rap,trap,0.544,0.572,F,-6.272,0.147,0.41,0.0,0.115,0.36,179.88,253333,Minor
Anywhere,Dillon Francis,52,Anywhere,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.795,0.642,G#/Ab,-4.089,0.0425,0.0266,1.2e-05,0.0805,0.608,115.009,177596,Major
Cry Out,ONE OK ROCK,51,35xxxv (Deluxe Edition),2015,ONE OK ROCK with Orchestra Japan Tour 2018 Setlist,rock,album rock,0.334,0.941,F,-4.406,0.111,0.00154,0.0,0.151,0.282,168.032,227933,Major
Traidora,Gente De Zona,62,Visualízate,2016,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,latin,latin pop,0.717,0.929,A#/Bb,-4.956,0.053,0.233,0.0,0.359,0.586,94.995,216320,Major
Cartier,Gino J,39,Cartier,2019,Chixtape 5 - Tory Lanez,r&b,urban contemporary,0.72,0.635,D,-10.043,0.269,0.0319,0.0,0.0441,0.358,105.89,165283,Major
WHERE U FROM,B Wise,46,WHERE U FROM,2019,A1 Hip-Hop,rap,hip hop,0.8,0.707,G#/Ab,-6.474,0.116,0.0288,0.0,0.361,0.281,145.034,201931,Major
She Sets The City On Fire,Gavin DeGraw,51,She Sets The City On Fire,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.617,0.615,E,-6.518,0.0567,0.0139,0.0,0.0897,0.564,125.898,218631,Major
Llegaste Tú,Luis Fonsi,66,8,2014,Latin Pop Classics,latin,latin pop,0.768,0.529,C#/Db,-6.758,0.0405,0.79,0.0,0.2,0.517,119.953,221947,Major
"Made In France (with Tchami & Malaa, feat. Mercer)",DJ Snake,62,Carte Blanche,2019,ELECTRO HOUSE 2020,edm,electro house,0.836,0.949,B,-4.127,0.0786,0.00295,0.247,0.0542,0.506,126.007,251429,Minor
Spill The Wine,Eric Burdon,51,The Best Of Eric Burdon & War,1976,Classic Rock Retrogamer,rock,classic rock,0.845,0.447,D,-11.897,0.049,0.47,0.0,0.0782,0.953,119.453,244307,Minor
Más De Ti,Llane,68,Más De Ti,2019,Latin Pop Songs,latin,latin pop,0.838,0.746,A#/Bb,-5.889,0.134,0.134,3.23e-06,0.119,0.622,100.966,190908,Major
Show Me The Way,Penguin Prison,43,Lost In New York,2015,Indie Poptimism,pop,indie poptimism,0.772,0.687,D,-6.451,0.0438,0.122,0.00613,0.14,0.843,120.018,226907,Major
Ghost Town,Adam Lambert,65,The Original High (Deluxe Version),2015,The Sound of Post-Teen Pop,pop,post-teen pop,0.703,0.736,E,-5.709,0.046,0.186,1.92e-05,0.174,0.274,119.955,208330,Minor
Love Vigilantes - 2015 Remaster,New Order,50,Low-life,1985,Permanent Wave CHDB,rock,permanent wave,0.548,0.894,G,-5.988,0.0349,0.00702,6.29e-06,0.081,0.8,136.12,259307,Major
High Pressure Dave,HEALTH,39,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013,GTA V - Radio Mirror Park,pop,electropop,0.536,0.941,D,-6.985,0.0569,0.000462,0.00102,0.139,0.276,110.048,195467,Major
Pipa - Pep & Rash Remix,Santos Suarez,3,Pipa,2013,Latin Village 2019,latin,latin hip hop,0.549,0.92,C,-4.983,0.0999,0.00513,0.879,0.212,0.316,128.009,320630,Minor
Se Preparó,Ozuna,75,Odisea,2017,Reggaeton Rewind,latin,reggaeton,0.739,0.821,C#/Db,-4.233,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,Major
Tip Toe (feat. French Montana),Jason Derulo,70,Tip Toe (feat. French Montana),2017,Today's Hits (Clean),r&b,hip pop,0.845,0.709,A#/Bb,-4.547,0.0714,0.0233,0.0,0.094,0.62,98.062,187521,Minor
Crash into Me,Dave Matthews Band,66,Crash,1996,Permanent Wave,rock,permanent wave,0.541,0.677,E,-10.764,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467,Major
Old Friend (MK Remix) [Edit],Elderbrook,48,Old Friend (MK Remix),2019,Deep Electronic Music 2020 & Progressive House,edm,progressive electro house,0.736,0.738,A#/Bb,-9.386,0.0405,0.051,0.0648,0.227,0.428,123.992,203537,Minor
Family Reunion,Jill Scott,31,Beautifully Human: Words and Sounds Vol. 2,2004,Neo Soul,r&b,neo soul,0.672,0.457,G,-9.227,0.067,0.0951,8.16e-05,0.38,0.679,89.506,312907,Major
Got My Whiskey,Mel Waiters,43,Woman In Need,1997,Southern Soul BBQ Mix,rap,southern hip hop,0.757,0.794,G#/Ab,-4.351,0.0574,0.429,1.04e-06,0.0411,0.903,99.84,228733,Major
Shine - Matoma Remix,Felix Jaehn,2,Shine,2014,EDM TROPICAL,latin,tropical,0.771,0.692,C,-6.495,0.0311,0.048,0.25,0.052,0.443,115.987,308493,Minor
Looking Up,SafetySuit,42,Looking Up,2015,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.61,0.822,C,-4.424,0.0336,0.00272,0.000323,0.169,0.455,92.046,194025,Major
All Along The Watchtower,Jimi Hendrix,8,Music From The Motion Picture Watchmen,2009,Classic Hard Rock,rock,hard rock,0.433,0.787,G#/Ab,-6.747,0.0581,0.00287,2.97e-05,0.0883,0.562,113.363,239667,Major
Ay Mi Dios,IAmChino,59,Ay Mi Dios,2016,Latin Pop 2019,latin,latin pop,0.761,0.829,C,-3.203,0.0681,0.167,0.0,0.189,0.813,92.033,252003,Minor
Karibu (Radio Edit),Lago,27,Karibu,2015,Tropical Morning,latin,tropical,0.811,0.782,D#/Eb,-8.272,0.0502,0.00132,0.513,0.0799,0.862,116.007,210066,Minor
Skyline,Catiso,2,Mercury,2018,Pop Warmup 130 BPM,pop,dance pop,0.733,0.791,C,-5.599,0.0403,0.239,0.784,0.265,0.477,128.007,176260,Major
Yo (Excuse Me Miss),Chris Brown,14,Chris Brown,2005,90s/00s Hip Hop & RnB,r&b,hip pop,0.605,0.633,C#/Db,-5.899,0.251,0.119,0.0,0.225,0.592,87.26,229040,Minor
Into the Sea,Wave Wave,56,Into the Sea,2019,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,latin,tropical,0.643,0.569,G,-9.026,0.0336,0.0477,0.0,0.253,0.263,121.903,186885,Major
ÓhUhLança,Recayd Mob,57,ÓhUhLança,2019,Trap Funk,rap,trap,0.834,0.89,C#/Db,-2.38,0.196,0.296,0.0,0.311,0.613,130.036,228923,Major
Guru,Coast Modern,63,Coast Modern,2017,Indie Poptimism,pop,indie poptimism,0.76,0.674,D#/Eb,-6.425,0.0411,0.231,0.0027,0.0728,0.797,140.022,204067,Major
G28,Martin Numan,19,The Black Hole,2018,House Electro 2019,edm,electro house,0.594,0.965,C,-5.579,0.0506,5.63e-06,0.876,0.324,0.396,128.038,63750,Major
Comme des Garçons (Like the Boys),Rina Sawayama,26,Comme des Garçons (Like the Boys),2020,Girl On Fire,r&b,hip pop,0.724,0.714,C,-3.776,0.116,0.0246,0.00308,0.441,0.65,119.162,181506,Major
Love The Way You Lie,Eminem,82,Recovery,2010,Pop 2009-2011,latin,latin hip hop,0.749,0.925,A#/Bb,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,263373,Major
Wild Girl,Kito,60,Wild Girl,2019,a taste of the mainstream,pop,post-teen pop,0.691,0.453,A,-10.525,0.0906,0.437,1.05e-05,0.2,0.465,126.049,194088,Minor
Floss (feat. MoStack & Not3s),AJ Tracey,59,Floss (feat. MoStack & Not3s),2019,A1 Hip-Hop,rap,hip hop,0.827,0.486,C#/Db,-10.023,0.367,0.0272,0.0,0.0502,0.3,104.92,182280,Major
Above The Tide,Radiology,29,Above The Tide,2019,Big Room 2019,edm,big room,0.516,0.647,F#/Gb,-4.64,0.0392,0.263,0.0,0.464,0.176,128.025,191250,Minor
Chasing Pirates,Norah Jones,59,The Fall,2009,Sexy Soul 2020,r&b,neo soul,0.85,0.468,D,-9.09,0.039,0.547,0.0667,0.106,0.76,106.974,160907,Minor
하드캐리 Hard Carry,GOT7,1,FLIGHT LOG : TURBULENCE,2016,K-Party Dance Mix,pop,dance pop,0.7,0.873,C#/Db,-2.901,0.0869,0.0148,0.0,0.343,0.612,99.972,193579,Major
Breathe Again,Toni Braxton,55,Toni Braxton,1993,1987-1997 OLD SKOOL JAMZ,r&b,new jack swing,0.689,0.677,C,-6.36,0.0326,0.0704,0.0,0.0877,0.259,153.919,269173,Major
Oh Yes (Rockin' With The Best),Laidback Luke,63,Oh Yes (Rockin' With The Best),2019,Club Mix 2020 🍹,edm,electro house,0.79,0.949,D,-1.89,0.103,0.133,0.0,0.339,0.602,124.088,159162,Minor
Tattooed Heart,Jason Thurell,42,Tattooed Heart,2019,Tropical House 🏝 2020 Hits,latin,tropical,0.843,0.814,G#/Ab,-5.025,0.0437,0.0118,1.04e-06,0.0613,0.684,122.014,186885,Major
Único,Joey Montana,48,Único,2013,MIX LATIN POP°,latin,latin pop,0.735,0.689,A,-5.331,0.0456,0.254,2.43e-06,0.0869,0.78,125.04,235947,Major
Chasing Light - Pt. 2,MEMBA,52,Chasing Light (Pt. 2),2019,Trap Nation,rap,trap,0.636,0.809,A#/Bb,-5.196,0.05,0.0439,0.0101,0.0935,0.119,121.057,182000,Minor
N.E. Heart Break,New Edition,37,Heart Break,1988,The New (Jack Swing) Testament,r&b,new jack swing,0.706,0.682,B,-12.378,0.0561,0.0322,9.34e-05,0.27,0.706,96.068,344600,Minor
Animal,Neon Trees,68,Habits,2010,Dr. Q's Prescription Playlist💊,pop,post-teen pop,0.482,0.833,F,-5.611,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,Major
Comfortably Numb,Pink Floyd,74,The Wall,1979,House Of The Rising Sun,rock,album rock,0.472,0.366,B,-12.595,0.0286,0.15,0.308,0.0837,0.171,127.167,382297,Minor
Anthem,Jay Prince,23,Anthem,2017,Smooth Hip Hop,r&b,hip pop,0.687,0.694,C,-6.967,0.282,0.0141,0.0,0.157,0.923,66.949,172273,Minor
Reggaetón Lento (Bailemos),CNCO,74,Primera Cita,2016,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,latin,reggaeton,0.761,0.838,E,-3.073,0.0502,0.4,0.0,0.176,0.71,93.974,222560,Minor
Retrograde,James Blake,67,Overgrown,2013,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.533,0.251,G,-11.283,0.0372,0.873,0.104,0.134,0.186,77.503,223600,Minor
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,Jennifer Lopez,65,This Is Me...Then,2002,BALLARE - رقص,pop,post-teen pop,0.845,0.768,F#/Gb,-5.448,0.188,0.00733,5.04e-06,0.0575,0.96,100.0,187840,Major
Sangue Ruim,NGC Daddy,59,Sangue Ruim,2019,Trap Ouro,rap,trap,0.875,0.488,C#/Db,-9.655,0.32,0.114,0.0155,0.106,0.621,91.986,146100,Major
Blue Savannah,Erasure,0,Always - The Very Best of Erasure (Deluxe Version),2015,Electropop 80/90s,pop,electropop,0.6,0.67,D,-7.191,0.0279,0.045,0.000398,0.131,0.504,134.918,259800,Major
See You Again (feat. Kali Uchis),"Tyler, The Creator",79,Flower Boy,2017,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.558,0.559,F#/Gb,-9.222,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,Major
Neighbour,Verses,31,Neighbour,2019,Christian Dance Party,pop,dance pop,0.66,0.546,F,-6.329,0.0296,0.012,2.84e-06,0.0906,0.203,139.935,242267,Minor
Sex for Breakfast II,Lo'fi Boy,59,Sex for Breakfast II,2019,Lo-Fi Beats,rap,hip hop,0.784,0.346,F#/Gb,-12.193,0.0645,0.226,0.899,0.0869,0.379,145.553,148454,Minor
Perfect Strangers,Jonas Blue,76,Blue,2018,ElectroPop 2020,pop,electropop,0.73,0.861,C#/Db,-4.1,0.0451,0.39,0.0,0.213,0.704,117.965,196613,Major
Are You Lonely (feat. ISÁK),Steve Aoki,47,Are You Lonely (feat. ISÁK),2019,Dance Room,pop,dance pop,0.517,0.793,F#/Gb,-5.851,0.0367,0.0214,0.00046,0.0892,0.176,90.06,157333,Minor
UCLA,RL Grime,73,NOVA,2018,Trap Nation 🔊,rap,trap,0.536,0.879,C#/Db,-3.019,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000,Major
Spaceship (feat. Uffie),Galantis,55,Spaceship (feat. Uffie),2018,"Electrónica, Progressive House, Electro House y más 🎧",edm,progressive electro house,0.518,0.842,A#/Bb,-1.816,0.0828,0.322,0.0,0.101,0.375,125.854,167079,Major
Te Voy a Dar,Pau Muro,38,Te Voy a Dar,2017,ELECTROPOP EN ESPAÑOL,pop,electropop,0.697,0.777,F,-6.454,0.187,0.146,0.0,0.121,0.769,188.085,194043,Minor
Pjanoo - Radio Edit,Eric Prydz,65,Pjanoo,2008,"Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)",edm,progressive electro house,0.604,0.874,G,-4.949,0.0295,0.000563,0.812,0.112,0.835,125.99,157432,Minor
Violent Shiver,Benjamin Booker,40,Benjamin Booker,2014,Blues Rock,rock,classic rock,0.249,0.97,C#/Db,-5.879,0.121,0.0226,0.13,0.0701,0.26,165.059,166480,Major
Dile Que No,Madiel Lara,43,Values,2018,LATIN FLOW MIX - Música Cristiana🎵,latin,latin hip hop,0.865,0.613,C#/Db,-7.562,0.0418,0.352,1.22e-05,0.124,0.871,117.973,245858,Minor
Winter's Ballad,Cuco,0,Songs4u,2017,②⓪①⑨ mixed,rock,permanent wave,0.321,0.273,C#/Db,-9.912,0.0294,0.926,0.115,0.111,0.0506,138.986,277122,Major
Can't Lose You,Lonely in the Rain,31,Can't Lose You,2019,Electro Posé - Discoveries,edm,electro house,0.678,0.516,D,-13.526,0.0414,0.745,0.752,0.0905,0.0364,114.989,189913,Major
UnFazed (feat. The Weeknd),Lil Uzi Vert,53,Luv Is Rage 2 (Deluxe),2017,PROJECT: Contemporary,r&b,urban contemporary,0.778,0.707,E,-3.606,0.0746,0.0459,0.0,0.111,0.458,126.684,190355,Minor
Murder World,La Coka Nostra,27,Masters Of The Dark Arts,2012,Contemporary Hip Hop,rap,southern hip hop,0.542,0.902,G#/Ab,-4.512,0.279,0.0598,0.0,0.07,0.661,95.326,165172,Major
Prestige,Danni,51,Prestige,2020,DK rap,rap,hip hop,0.707,0.589,F,-8.347,0.288,0.108,0.0,0.102,0.641,148.154,150742,Minor
Just Friends,Olivia O'Brien,61,Was It Even Real?,2019,2019 in Indie Poptimism,pop,indie poptimism,0.447,0.247,D#/Eb,-10.479,0.0327,0.791,3.85e-05,0.298,0.291,77.791,133640,Minor
Red Tide,xJK.,47,Red Tide,2018,Lush Lofi,rap,hip hop,0.755,0.338,A#/Bb,-8.574,0.246,0.792,0.906,0.12,0.43,91.045,148365,Minor
Cambio,Ozuna,72,Cambio,2019,Trap Land,rap,trap,0.548,0.542,B,-6.839,0.139,0.274,0.0,0.0967,0.649,174.043,370492,Minor
Ayer La Vi,Angel Y Khriz,18,Ayer La Vi,2009,MIX LATIN POP°,latin,latin pop,0.754,0.899,A,-4.509,0.0413,0.0933,0.0,0.12,0.765,99.978,236440,Major
Suave - Remix,Jey Blessing,70,Suave (Remix),2019,Trap Land,rap,trap,0.673,0.694,A#/Bb,-4.01,0.166,0.557,0.0,0.118,0.78,175.912,203000,Major
Eu Não Quero Mais,Filipe Catto,33,CATTO,2017,Orgulho Tropical,latin,tropical,0.59,0.501,G#/Ab,-10.124,0.0356,0.00877,0.000326,0.103,0.18,139.936,256652,Major
Body = Fit (feat. Jonna Fraser & Tabitha),DJ DYLVN,54,Body = Fit (feat. Jonna Fraser & Tabitha),2019,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,latin,latin hip hop,0.812,0.711,A,-5.377,0.0719,0.0306,4.63e-06,0.0827,0.337,99.976,175117,Major
Gin Tonic,Parov Stelar,43,The Demon Diaries,2015,Electro Swing Top 100,edm,electro house,0.871,0.817,G,-4.783,0.0855,0.0386,0.836,0.109,0.751,119.973,198715,Major
Lowlowlow,Sail By Summer,34,Casual Heaven,2019,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",rock,classic rock,0.572,0.718,C,-9.834,0.0315,0.026,0.0425,0.0901,0.659,93.971,191933,Major
The Night - Radio Edit,3LAU,32,The Night (Radio Edit),2015,Vocal House,edm,progressive electro house,0.532,0.947,A#/Bb,-3.718,0.228,0.119,0.00264,0.504,0.39,127.944,180938,Major
DNA.,Kendrick Lamar,79,DAMN.,2017,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",rap,southern hip hop,0.638,0.523,C#/Db,-6.664,0.357,0.00454,0.0,0.0842,0.422,139.913,185947,Major
DIEZ MINUTOS (feat. Mario Bautista),Paula Cendejas,44,DIEZ MINUTOS (feat. Mario Bautista),2019,Latin Pop Songs,latin,latin pop,0.805,0.767,G#/Ab,-3.977,0.056,0.087,0.00722,0.177,0.797,97.986,189894,Minor
